reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
6f25352d-21fc-4360-a44e-13399a341b7c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi gila ini, mau masuk akun diperangkat baru aja dipersulit banget gila, sudah verifikasi wajah dan memasukkan pin dengan benar masih diminta otp, padahal kartu sudah tidak aktif malah disuruh transfer akun ke nomor baru giliran sudah diikuti intruksi dengan arahan yang sesuai malah ujungnya tetep dipersulit, apk biadad ga rekomend banget mending ke apk e money yang lain.",1,8,2.118.0,2026-03-10 19:52:16,"Hi Kak Dhiva, maaf bikin enggak nyaman terkait kendala tidak dapat login ke akun DANA. Silakan dapat infokan nomor laporan ke DM/Inbox untuk FB @DANA (centang biru) dan X @danawallet (centang emas) biar kami cek lebih lanjut. DANA senantiasa membantu para pengguna setia kami sampai keluhan terselesaikan ya Kak. Thanks -VP-",2026-03-11 08:57:31,2.118.0
d3f20d8e-ad48-4930-bc1a-c1c4d27cba99,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sebenarnya udah bagus dari segi desain, fitur, dan penggunaan yang sangat mudah untuk dipakai, minusnya hanya saat tengah malam entah kenapa pembayaran qris suka error, tolong di perbaiki",3,1,2.122.0,2026-05-04 17:26:50,"Hi Kak Purnama, mohon maaf atas kendala scan Qris. Silakan coba: 1) clear cache aplikasi DANA, 2) update ke versi terbaru, 3) restart perangkat. Jika masih terjadi, hubungi kami via DM X/Twitter @danawallet atau DM Instagram @dana.id dengan info: jenis & merek perangkat, versi Android/iOS, versi aplikasi DANA, serta video kendala. Thx-JN-",2026-05-04 18:45:47,2.122.0
27e03440-3e59-42c4-90c1-db897ba1f3f9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"PHP ngapain di setujui pendaftaran nya kalau tidak bisa di gunakan? dana cicil sudah di setujui & kasih limit kecil cuma 150k .itu limit nya masih utuh tapi pas mau di pakai metode pembayaran tidak tersedia padahal pengaturannya sudah semua di setting ,saya sudah mencoba membayar berbagai macam produk online/offline / qris hasilnya sama aja metode pembayaran lewat dana cicil tetap tidak tersedia...kalau seperti ini mending sekalian tidak di terima pendaftarannya.",1,5,2.119.0,2026-03-19 08:47:44,"Hi kak, kami mengerti kekhawatiranmu terkait kendala tidak dapat melakukan transaksi di DANA Cicil. Tenang ya, kamu masih bisa menggunakan DANA cicil, namun harus ada berapa hal yang dicek terlebih dahulu nih. Jika ingin menanyakan hub DIANA menu ""Me/Saya"" agar dibantu pengecekan oleh tim ya. Thx -SA-",2026-03-19 10:05:12,2.119.0
80ee7d22-8d4d-4f9d-9d58-0addddccf11e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pernah beberapa kali mau beli data tapi gak mau terproses, udah gitu selain review orang juga review sendiri uang hilang gitu aja, tiba² aja ada yg dibayar padahal gak ngapa2in cuman scroll tiktok nonton guyonan malah tiba² sedit uang. hadehh mending pindah platform, hapus aja dana, GAK BERGUNA.",1,3,2.119.0,2026-03-29 14:16:48,"Hi Kak, Kami prihatin atas kendala saldo yang hilang. Jika sdh ada nomor laporan, infokan di DM/Inbox sosmed resmi kami yg centang biru/emas ya. Saat ini, kami belum dapat memastikan proses pengembalian saldo karena masih diperlukan pengecekan lebih lanjut oleh tim terkait. Pastikan juga tidak ada langganan aktif pada akun DANA Kakak. Tks. -IR-",2026-03-29 15:40:25,2.119.0
0849eebe-d9ba-445a-a41d-574b6eb60b01,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi ini tidak bisa untuk menyimpan uang lama lama lebih aman satu menit atau dua menit.sebagai alat transfer saja.dulu pernah kehilangan karna untuk bayar langganan dari google entah apa itu karna jebakan banyak.ini juga barusan kehilangan tanpa mengkonfirmasi untuk bayar apa tau tau hilang.padahal untuk modal jualan.yah mudah mudahan di kembalikan karna tidakerasa langganan juga tidak merasa membayar hilang sendiri,2,10,2.120.1,2026-04-09 08:43:54,"Hi Kak, kami paham kekhawatiranmu. Transaksi Google otomatis terpotong bisa jadi krn Kamu pernah berlangganan dgn metode pembayaran DANA. Agar tdk terulang, silakan putuskan akun terhubung di menu Me, lalu Akun Terhubung & pilih Hapus. Utk pengembalian saldo, sepenuhnya kebijakan pihak Google. Silakan hubungi Google utk info lebih lanjut. Thx -FS-",2026-04-09 10:16:23,2.120.1
1b928a0d-b389-4fd6-96be-3e06765889ee,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Login wajah tidak muncul, Ketikamau login lagi dan lupa pin dan melakuka verifikasi tidak terdadi apa apa tetap pada menu verifikasi kode otp via wa al hasil tidak bisa login sangat di sayangkan sekali Semoga dibantu oleh pihak dana , sangatbanyak sekali keluhan seperti ini saya ambil data dari sosial media masih belum ada penyelesaianya dan penanganaya semoga bisa di bantu Terima kasih.",1,4,2.119.0,2026-03-22 22:50:52,"Hi Kak, kami paham keluhannya. Kami infoin, jika diminta verifikasi OTP maka tetap dilakukan ya krna merupakan fitur keamanan di akun DANA. Jika tdk menerima OTP, pastikan jaringan stabil, pastikan nomor aktif dan dpt menerima kode OTP, pastikan ada pulsa minimal Rp500 dan coba berkala. Jika sdh ada nomor laporan, infokan di DM resmi. Tks -IR-",2026-03-23 06:02:26,2.119.0
e90c8c42-3f63-4199-aeae-046a238bf3fc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Akhir² ini terlalu banyak bug, masalah ngirim dan Terima saldo. bukti pengiriman dan penerimaan dana ada sesaat, setelah itu bukti transaksi nya hilang. tolong pihak dana segera di perbaiki, kita dikira nipu org pas mau tarik tunai, padahal transaksi sudah berhasil tpi tak kunjung masuk ke rekening orang begitu pun rekening saya pribadi. tolong dengan hormat",2,7,2.119.0,2026-03-19 21:29:46,"Hi Kak, maaf buat Kakak tidak nyaman terkait kendala riwayat transaksi yg hilang. Kami infokan bahwa saat ini DANA berjalan normal, silakan coba langkah berikut: 1. Clear cache aplikasi DANA 2. Update ke versi terbaru 3. Restart device Kalau setelah dicoba masih ada kendala, silakan kirim screenshot kendala via DIANA di aplikasi DANA ya. Thx -AC-",2026-03-19 22:34:37,2.119.0
eca192b8-0676-4653-8517-c01444c3d96e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kadang apk dana terhenti dan tiba2 keluar sendiri dan gak bisa scan barcode di perbaiki lagi yah apknya biar penggunanya betah..!!!,4,0,2.123.2,2026-05-05 17:58:20,,,2.123.2
b7087d44-7b41-42bc-b0bd-5645fafcc35b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"adanya apk dana membantu banget, jadi lebih mudah untuk bertransaksi, cuman suka ada yg mengatas nama kan Dana yg memberi arahan harus login,utungnya ingat dana tidak pernah ada begitu"" jadi harus hati"" kalau ada tlpn mengatas nama kan dana jangan di respon,karena itu penipuan. terimakasih dana kita bisa lebih mudah brtansaki. semoga sukses✊🏼✊🏼",5,4,2.119.0,2026-04-05 03:06:25,,,2.119.0
d83f7e41-272c-418d-a8f4-998928fa4ca9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pengalaman buruk pake aplikasi ini, karena tiba-tiba aplikasi ada yang ngeretas. Saldo yang tersedia tidak bisa di transfer ke rekening dengan alasan pembekuan akun karena terdeteksi judi online. Tolong pihak develop kalau emang OJK selesaikan kasus hilangnya saldo karena pertas atau penipu yang mengatas namakan DANA. Terimakasih.",1,3,2.118.0,2026-03-19 07:53:23,"Hi Kak, maaf udah bikin Kakak ga tenang terkait keluhan akun dibekukan. Saldo Kakak akan tetap berada dalam akun DANA. Kakak dapat menghubungi DIANA dgn mengikuti langkah-langkah berikut: 1. Buka apk DANA 2. Masukan Nomor 3. Saat ada notif muncul klik ""Hubungi Kami"" Thanks -NA-",2026-03-19 08:48:04,2.118.0
5a2f2729-7b3d-4c5d-9164-387df92f5512,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sangat - sangat memuaskan aplikasi dana ini,saya suka sekali,tapi tolong DANACICILANnya gak bisa di gunakan lagi kalau sudan melunasi pinjaman,padahal limit danacicilannya banyak,kalau bisa di atur ulang donk biar bisa di gunakan limit danacicilannya,masa cuma dilihati aja limitnya tapi tidak bisa di gunakan,tolong ya di upgrade lh biar bisa danacicilan lagi...",3,6,2.121.0,2026-04-14 18:35:48,"Hi Kak Rosdiana, terima kasih kesetiaannya menggunakan DANA. Kami infokan, hal ini bisa terjadi karena limit habis, ada tunggakan tagihan, atau belum sesuai syarat ketentuan. Pastikan tagihan selalu lunas tepat waktu agar skor kredit terjaga. Silakan coba kembali secara berkala/gunakan metode bayar lain sebagai alternatif sementara ya. Thanks -JN-",2026-04-14 18:53:25,2.121.0
1fca5e2d-733a-4d24-872b-d7d4bc583433,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pake dana sbnrnya udah lama dan ga pernah ada masalah, tp kaget bgt tbtb hr ini ada transaksi pembelian pulsa ke nomor ga dikenal dan saldo dana sy ilang gtu aja. ko bisa segampang itu si aplikasi yg buat masuk akun nya aja harus vermuk ini bisa kebobolan begitu?? ternyata bnyak tmn yg keilangan uangnya jg dr aplikasi dana ini, merugikan bgt si pdhl suka bgt pake dana karna mudah.",1,0,2.119.0,2026-05-03 17:29:24,"Hi Kak Yulia, kami turut prihatin atas keluhan kehilangan saldo. Agar segera kami investigasi, mohon hubungi kami via DM sosmed resmi DANA (centang biru/emas). Silakan lampirkan bukti transaksi serta kronologi kejadian secara lengkap ya. Hasil penyelesaian akan menyesuaikan investigasi tim terkait. Kami siap membantu. Terima kasih -JN-",2026-05-03 18:11:50,2.119.0
aeb5d4c8-77e3-47d7-8c97-20f8189ef7cf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya sudah mengganti nomor DANA karena nomor lama saya terblokir. Saat ini ada dana yang masuk ke nomor lama tersebut, sedangkan saya sudah tidak bisa mengaksesnya lagi. Saya sudah pernah menghubungi CS sebelumnya namun belum ada penyelesaian untuk masalah ini. Mohon bantuannya untuk memproses pemindahan dana tersebut ke nomor baru saya. Saya siap mengirimkan bukti transfer dan data yang diperlukan untuk verifikasi. Terima kasih atas bantuan dan tindak lanjutnya.",1,0,2.117.1,2026-05-04 04:18:51,"Hi Kak Lisna, kami memahami kendala Kakak terkait menerima saldo di nomor lama yg sudah tdk aktif. Jika sebelumnya sudah buat laporan ke DIANA, silakan bisa infokan nomor laporan yang didapat ke DM/inbox sosmed resmi DANA yg bercentang biru/emas ya, agar bisa kami bantu cek lebih lanjut. Kami pasti bantu kendala Kakak hingga tuntas. Thx -YS-",2026-05-04 06:28:29,2.117.1
6ea083a5-3ae5-4d8e-9b08-db555ab23e8f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"min tolong lah, uang saya keluar tiba-tiba tanpa saya gunakan sama sekali 200 lebih, jmlh sedikit to bagi saya yg cmn anak sma rantau itu buat makan berharga banget, pas mau saya cek apakah ketarik karena saya langganan sesuatu malah loading nya minta ampun, TOLONG BANGET untuk di bantu..",1,0,2.119.0,2026-04-29 10:06:27,"Hi Kak Shofi, kami turut prihatin atas kendala saldo hilang. Silakan Kakak dapat membuat laporan melalui DM/Inbox resmi DANA yang bercentang biru/emas. Sbg info, kami masih memerlukan pengecekan secara intensif, sehingga belum dapat memastikan pengembalian saldo. Pastikan juga tidak ada langganan aktif pada akun DANA Kakak. Thanks. -JN-",2026-04-29 11:01:58,2.119.0
08f948d1-f0be-42e7-8e05-ca8dca38a2f4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Susah banget ganti nomor hp, sudah di email tetapi tdk ada balasannya, andaikan untuk login cuma pin sama verifikasi wajah gk panjang gini, padahal udah clear malah minta verifikasi otp dan nomor hp sy sudah mati, disuruh ubah lewat email malah lama gk ada balasannya",1,2,2.119.0,2026-03-21 10:40:50,"Hi Kak Alif, maaf sdh bikin Kakak tdk nyaman karna keluhan pergantian nomor akun DANA. Tim Kami pasti akan bantu keluhan Kakak dgn semaksimal mungkin. Jika sebelumnya sdh membuat laporan & sdh mendapatkan nomor laporan, mohon infokan nomor laporan via DM/Inbox resmi DANA yg bercentang biru/emas agar dpt Kami bantu lakukan pengecekan ya Kak. Thx-JN-",2026-03-21 12:54:06,2.119.0
b4f7a3a0-a117-44aa-943b-a874cfa44085,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,udah langganan transaksi pakek dana sejak lama.. sayangnya fitur dana cicil yang gak bisa dipakai lagi padahal tidak ada tagihan lagi. chat diana mohon jangan robot coba lgsg dengan cust service kan lebh baik. kalau lewat email juga lama penanganan nya dan berbelit-belit,5,0,2.122.0,2026-05-05 11:26:02,,,2.122.0
6cac3a2c-d00b-4d27-be79-0114351cb795,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jujur saya sangat salut sama apk dana ini soal nya jika terjadi masalah transaksi bisa langsung di tanyakan sama asisten Diana dan semua masalah pasti di selesaikan dengan cepat dan detail 👍 semoga apk dana ini bisa tambah berkembang dan tambah bagus.,5,0,2.119.0,2026-04-28 13:25:34,,,2.119.0
a9b1045e-f05e-4d67-ba57-e7e7b22b1858,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"suka kena hack. trs akun pribadi juga ilang gara2 kena hack, nomer tlp nya jadi beda. tapi pas mau di daftarin lagi gabisa mentang2 nomornya gak ada di saya. kan udh jelas kena hack. saya ada ktp nya padahal tapi tetep gabisa. ayo dana prrbaiki dong biar akun yang udh gabisa kebuka bisa di buka lagi asal ada ktp nya meskipun sim card udh gak aktif atau hilang",1,0,2.122.0,2026-05-13 14:51:10,"Hi Kak Hilmi, kami turut prihatin atas keluhan penyalahgunaan akun DANA. Untuk dibantu pengecekan lebih lanjut, Kakak dapat menginformasikan detail kendalanya melalui DM/Inbox Sosmed resmi DANA (centang biru/emas). Hasil penyelesaian akan menyesuaikan investigasi tim terkait. Kami siap membantu. Terima kasih -UH-",2026-05-13 15:37:06,2.122.0
900d0dc9-45cf-44e5-a0de-cde9baca133c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Dana memang fitur nya paling lengkap di banding e wallet yg lain.tp makin kesini pengembang nya mata duitan. semua "" pake admin.transaksi kesesama dana kena admin ke bank yg dulu gratis sekrg kena admin. top up dari bank ke dana selain kena admin dibatasi limit nya.semoga yg bca komen ini pada sadar dan akhir nya beralih ke e wallet yg lain. saya yg nomor 1",1,0,2.119.0,2026-05-19 16:04:51,"Hi Kak, mohon maaf atas ketidaknyamanannya. Dapat kami infokan, dengan adanya biaya admin digunakan untuk meningkatkan kenyamanan dalam bertransaksi pada aplikasi DANA ya Kak. Utk Info detailnya, silakan bisa hub kami di DM/Inbox resmi yg centang biru/emas ya. Thanks -IR-",2026-05-19 17:06:11,2.119.0
ac46132e-f5f5-48a3-a31d-6525d6ea4481,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"padahal saya gak top up atau apapun sama sekali tapi saldo berkurang terus asal saldo 20ribu,terus ada tulisan""sesi telah berakhir""terus disuruh login lagi,pas udah login lagi tiba-tiba saldo sisa 7ribu",3,0,2.119.0,2026-04-25 00:07:16,"Hi Kak Bagus, kami turut prihatin atas kendala saldo hilang. Silakan Kakak dapat membuat laporan melalui sosial media DANA yang bercentang biru/emas. Sbg info, kami masih memerlukan pengecekan secara intensif, sehingga belum dapat memastikan pengembalian saldo. Pastikan tidak ada langganan aktif, cek di menu Me/Saya di Akun terhubung. Thanks. -VP-",2026-04-25 02:21:49,2.119.0
b9fef56c-0a87-4d06-86b7-83a34689d0b9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Dikasih bintang 3 soalnya uang yang ada di dana berkurang sendiri padahal ga dipake apa apa di transaksi juga ga ada riwayat transaksi Bahkan punya suami saya juga kek gitu tolong bukan masalah nominal tapi pertanggung jawabannya,3,0,2.118.0,2026-04-24 08:43:24,"Hi Kak Ratna, kami turut prihatin atas kendala saldo hilang yg dialami. Silakan Kakak dapat membuat laporan melalui DM sosial media DANA yg bercentang biru/emas. Sbg info, kami masih memerlukan pengecekan secara intensif, sehingga belum dapat memastikan pengembalian saldo. Pastikan juga tidak ada langganan aktif pada akun DANA Kakak. Thanks. -DS-",2026-04-24 10:06:18,2.118.0
404876da-b5b2-4ae3-b259-779636ce7378,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"terjadi gangguan sistem terus,tolong di perbaiki lagi sistem dana nya,dan saya sudah update versi terbarunya dan saya restart tapi masih ada aja gangguan qris atau kaga masalah ganti akun nya dengan alasan sinyal nya....",3,0,2.119.0,2026-05-03 22:35:49,"Hi Kak Muhamad, maaf ya kalau sempat bikin kurang nyaman karna kendala jaringan. Silakan Kakak boleh coba langkah berikut: 1. Clear cache apk DANA 2. Ganti ke jaringan (Wifi/seluler) 3. Restart device Kalaumasih ada kendala, silakan kirim screenshot via DM/Inbox resmi DANA centang biru/emas. Thx-JN-",2026-05-03 23:50:46,2.119.0
76afa445-6409-41a9-942b-fe9ad59d77ab,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"parah ga bisa login udah 2 hari, padahal jaringan lancar,nonton lancar, udah hapus cache APUS data, sampe reset pengaturan awal, memang kayaknya udah waktunya pindah sebelah , si ungu atau si go biru",1,7,2.120.1,2026-04-12 01:38:28,"Hi Kak, maaf buat tidak nyaman terkait kendala tidak bisa login ke akun DANA. Agar kami dapat melakukan pengecekan lebih lanjut, silakan dapat hubungi kami melalui DM X @danawallet (ctg emas) atau DM Instagram @dana.id (ctg biru) dengan infokan: 1. Jenis & merek perangkat 2. Versi Android/iOS 3. Versi aplikasi DANA 4. Video kendala. Thanks -VP-",2026-04-12 02:39:38,2.120.1
0979629c-9c51-4979-82c1-a52505a9c373,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Knp ya dana tuh klo ada masalah CS nya bot, udah brp kali transaksi ga masuk tapi saldo kepotong!! tolong lah di update masalah servis nya.. ga membantu sama sekali bot Cs nya!",1,0,2.119.0,2026-04-25 13:25:02,,,2.119.0
938000e8-7cf1-45fc-8c98-e57e0f46a786,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kecewa bnget smaa dana ,akun saya udh daftar lama ,transaksi sering dengan nominal gede ,TPI fitur dana cicil tidak kunjung muncul,udh update trus ga muncul"" juga kecewa ,kalo udah ada fitur dana cicil saya akan ksih bintang 5 dan saya update komntar saya trimksih.",2,0,2.122.0,2026-05-12 22:21:02,"Hi kak, maaf ya buat kamu ga tenang terkait fitur DANA Cicil, saat ini DANA Cicil masih dalam tahap awal dan penggunaannya masih terbatas. Mohon ditunggu ya, Kak. Akan kami perluas secara bertahap. Sbg informasi, pengajuan akan diproses sesuai ketentuan yang berlaku ya. Thanks - RY-",2026-05-12 22:26:20,2.122.0
167db5c3-7a2e-4ce9-86b0-f22dfad7f126,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"hari ini saldo saya terpotong otomatis dari game yang ga pernah saya download,dan dalam jumlah banyak padahal saya tidak pernah menghubungkan akun dana saya dengan aplikasi yang di maksud..gimana ini dana..sebelumnya lancar saja",2,0,2.122.0,2026-05-07 23:32:15,"Hi Kak, kami turut prihatin atas transaksi tidak dikenal yg Kakak alami. Agar segera kami investigasi, mohon hubungi kami via DM/Inbox sosmed resmi DANA (centang biru/emas). Silakan lampirkan bukti transaksi serta kronologi kejadian secara lengkap ya. Hasil penyelesaian akan menyesuaikan investigasi tim terkait. Kami siap membantu. Thanks-DA-",2026-05-08 01:20:38,2.122.0
3d27879d-3a8e-4eeb-806f-d1d5342caf3b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"apk nya sudah bagus tpi bug nya tolong di perbaiki misalnya,di dana saya ada 30.000 trus saya top up dana 60.000 kan harusnya jadi 90.000 tapi pas saya cek malah ada 60.000 doang.jadi tolong di perbaiki yaaaa adminn",4,0,2.119.0,2026-04-28 05:57:31,,,2.119.0
fddb4f3a-f87b-41cc-996a-2403d64f1c29,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bayar tagihan wifi pending proses 2 hari,padahal sudah darurat wifi di rumah sudah mati malah proses bayar pending!! mending di bikin status itu berhasil atau gagal biar gak menunggu lama!!",1,0,2.117.1,2026-05-08 08:10:26,"Hi Kak, kami memahami kekhawatiran Kakak terkait kendala pembayaran WiFi yang masih di proses. Jangan khawatir saldo Kakak tetap aman ya. Agar kami dapat melakukan pengecekan lebih lanjut, silakan dapat menghubungi kami melalui DM/ inbox dengan melampirkan screenshot transaksi, untuk FB @DANA (centang biru) & X @danawallet (centang emas). Tks -VP-",2026-05-08 09:32:56,2.117.1
0998e179-5584-4466-a3a7-659ec0bd454a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi yang ga bisa dipercaya lagi, heran banget tiba tiba saldo berkurang, minta bantuan melalui admin diana malah agak lain yang dikasih, minta bukti transaki uang masuk dan keluar malah ga dikasih, diilangin fitur chat nya, sunggguh aplikasi yg ga bisa dipercaya udah banyak disini sini yang mau hapus data permanen, atas kurang nya kepercayaan masyarakat sm aplikasi kalian nih🥲",1,0,2.119.0,2026-05-03 18:25:41,"Hi Kak, kami turut prihatin atas kejadian saldo hilang yg dialami. DANA aman karena diawasi oleh BI. Saat ini, kami belum dapat memastikan proses pengembalian saldo karena masih diperlukan pengecekan lebih lanjut oleh tim terkait. Kakak bisa infokan nomor laporanmu melalui Social Media resmi kami yang bercentang biru atau emas ya Kak. Thanks -NA-",2026-05-03 19:40:23,2.119.0
220d4221-c3e4-4e04-ab95-86786d50b6a9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"untuk kesekian kali nya saya kasih rating bintang 1,Pihak dana sama sekali tidak bisa membantu refund saldo pengguna yang terkena scam,sangat kecewa saya pengguna lama.sudah bertahun"" disaat pengguna nya terkena scam pihak dana tutup mataa,dan tidak bisa membantu sama sekali jujur saya sangat kecewa dengan danaaa.",1,0,2.121.0,2026-05-02 18:39:13,"Hai Kak Candra, kami memahami kekecewaan Kakak terkait kendala refund scam, kami sarankan Kakak melapor ke pihak kepolisian agar dapat diproses lebih lanjut, karena kami tidak memiliki wewenang untuk menarik dana yang telah berpindah. Ke depannya, mohon untuk selalu berhati-hati terhadap berbagai modus penipuan yang ada. Terima kasih -RY-",2026-05-02 19:44:10,2.121.0
01da99d2-96d0-41a1-aad5-89680bc9385f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"wow saldo dana saya terpotong padahal saya tidak berlangganan aplikasi apapun, tiba tiba damn saldo saya terpotong 49.990 mengambil saldo saya tanpa persetujuan, kalo emang saya menggunakan uji coba gratis itu bisa saya batalkan tetapi di menu langganan tidak ada aplikasi yang mengambil saldo saya, tolong kembalikan saldo dana saya!!!!!",1,0,2.119.0,2026-04-26 05:43:23,"Hi Kak Sigit, kami turut prihatin atas kendala saldo hilang yg dialami. Silakan Kakak dapat membuat laporan melalui DM sosial media DANA yg bercentang biru/emas. Sebagai info, kami masih memerlukan pengecekan secara intensif, sehingga belum dapat memastikan pengembalian saldo. Pastikan juga tidak ada langganan aktif pada akun DANA Kakak. Tks -DS-",2026-04-26 06:54:37,2.119.0
